threshold,recall,precision
0.12545578181743622,0.9726651480637813,0.5676304420073114
0.12552542984485626,0.9726651480637813,0.5678191489361702
0.1258615255355835,0.9720956719817767,0.5716677829872739
0.12592056393623352,0.9720956719817767,0.5722427086825344
0.12666110694408417,0.9720956719817767,0.5728187919463087
0.12666337192058563,0.9720956719817767,0.5743606998654105
0.12680749595165253,0.9720956719817767,0.5745540222147425
0.12681284546852112,0.9720956719817767,0.5747474747474748
0.1269930601119995,0.9720956719817767,0.5749410575951499
0.12704592943191528,0.9720956719817767,0.5751347708894878
0.12739764153957367,0.9720956719817767,0.5753286147623863
0.1275348961353302,0.9720956719817767,0.5755225893459204
0.1278904378414154,0.9720956719817767,0.575716694772344
0.1280941665172577,0.9720956719817767,0.5759109311740891
0.12812957167625427,0.9720956719817767,0.5761052986837665
0.12820950150489807,0.9720956719817767,0.5762997974341662
0.12824611365795135,0.9720956719817767,0.5764944275582573
0.12840965390205383,0.9720956719817767,0.5768840824602907
0.12843725085258484,0.9715261958997722,0.5767410412440839
0.1290094256401062,0.9715261958997722,0.5769360838687859
0.12925073504447937,0.9715261958997722,0.5771312584573748
0.12983261048793793,0.9715261958997722,0.5773265651438241
0.1298682689666748,0.9715261958997722,0.5775220040622884
0.1302550584077835,0.9715261958997722,0.5777175753471047
0.13070164620876312,0.9715261958997722,0.5779132791327913
0.13078336417675018,0.9715261958997722,0.5781091155540494
0.13133753836154938,0.9715261958997722,0.5783050847457627
0.13168653845787048,0.9715261958997722,0.5785011868429977
0.13183201849460602,0.9715261958997722,0.5788937902952155
0.13212274014949799,0.9715261958997722,0.5790902919212492
0.1321653425693512,0.9715261958997722,0.5792869269949066
0.1322825849056244,0.9715261958997722,0.579483695652174
0.13248556852340698,0.9715261958997722,0.5800748044882693
0.13262268900871277,0.9715261958997722,0.5802721088435374
0.13285209238529205,0.9715261958997722,0.5804695474651242
0.13306927680969238,0.9715261958997722,0.5806671204901294
0.13308170437812805,0.9715261958997722,0.5808648280558393
0.1331900656223297,0.9715261958997722,0.5810626702997275
0.13335977494716644,0.9715261958997722,0.5820539065165472
0.1334359496831894,0.9715261958997722,0.5824513485831342
0.13360492885112762,0.9715261958997722,0.5826502732240437
0.13390354812145233,0.9715261958997722,0.5828493337888623
0.1339966356754303,0.9715261958997722,0.5830485304169515
0.13434289395809174,0.9709567198177677,0.5845046280425095
0.1343977004289627,0.9703872437357631,0.5843621399176955
0.1347256600856781,0.9703872437357631,0.5845626072041167
0.13499191403388977,0.9703872437357631,0.5849639546858908
0.13507318496704102,0.9703872437357631,0.5851648351648352
0.1354304999113083,0.9703872437357631,0.5853658536585366
0.13568110764026642,0.9681093394077449,0.5853994490358126
0.13639621436595917,0.9681093394077449,0.5856011023079573
0.13664843142032623,0.9681093394077449,0.585802894555479
0.136753112077713,0.9681093394077449,0.5860048259220958
0.13676650822162628,0.9681093394077449,0.5862068965517241
0.1367979198694229,0.9675398633257403,0.5860641600551915
0.1369210034608841,0.9675398633257403,0.586468760787021
0.13704146444797516,0.9675398633257403,0.586671270718232
0.13737112283706665,0.9675398633257403,0.5868739205526771
0.13742683827877045,0.9675398633257403,0.5870767104353836
0.13760165870189667,0.9675398633257403,0.5878892733564014
0.13799753785133362,0.9675398633257403,0.5880927656628592
0.13834767043590546,0.9675398633257403,0.5882963988919667
0.1383802443742752,0.9669703872437357,0.5881537928645653
0.13867466151714325,0.9669703872437357,0.5883575883575883
0.13878537714481354,0.9669703872437357,0.5885615251299827
0.13905687630176544,0.9669703872437357,0.5887656033287101
0.13915333151817322,0.9669703872437357,0.5891741845940319
0.14005735516548157,0.9669703872437357,0.5895833333333333
0.1402331292629242,0.9664009111617312,0.5896455872133426
0.14045946300029755,0.9664009111617312,0.5904662491301322
0.14062701165676117,0.9664009111617312,0.5906717716672468
0.140859454870224,0.9664009111617312,0.5908774373259053
0.1413610279560089,0.9664009111617312,0.59108324625566
